Day,Time,Food_Item,Food_Category,Food_SubType,Food_Type,Weather,Price,Previous_Sales,Is_Friday,Is_Weekend,Is_Special_Day,Demand
Tuesday,Evening,Idly,Fresh,Meal,Veg,Rainy,310,12,0,0,0,11
Friday,Morning,Juice,Fresh,Drink,Veg,Cloudy,120,29,1,0,0,32
Saturday,Lunch,Cake_Piece,Packed,Dessert,Veg,Cloudy,220,12,0,1,1,13
Tuesday,Lunch,Chips,Packed,Snack,Veg,Rainy,150,29,0,0,1,27
Tuesday,Morning,Chocolate,Packed,Dessert,Veg,Rainy,200,29,0,0,0,29
Sunday,Lunch,Chicken_Rice,Fresh,Meal,NonVeg,Cloudy,350,21,0,1,0,20
Friday,Evening,Chicken_Rice,Fresh,Meal,NonVeg,Sunny,350,5,1,0,1,5
Sunday,Lunch,Juice,Fresh,Drink,Veg,Sunny,120,27,0,1,0,30
Wednesday,Morning,Samosa,Fresh,Snack,Veg,Cloudy,280,11,0,0,1,12
Monday,Lunch,Ice_Cream,Fresh,Dessert,Veg,Rainy,180,19,0,0,1,19
Thursday,Morning,Juice,Fresh,Drink,Veg,Rainy,120,19,0,0,1,21
Thursday,Morning,Tea,Fresh,Drink,Veg,Rainy,50,25,0,0,1,28
Saturday,Evening,Idly,Fresh,Meal,Veg,Sunny,310,11,0,1,0,12
Friday,Lunch,Rice,Fresh,Meal,Veg,Rainy,300,25,1,0,1,27
Thursday,Lunch,Biscuits,Packed,Snack,Veg,Rainy,100,25,0,0,0,28
Sunday,Evening,Cake_Piece,Packed,Dessert,Veg,Rainy,220,8,0,1,0,8
Friday,Lunch,Juice,Fresh,Drink,Veg,Sunny,120,15,1,0,0,17
Wednesday,Evening,Juice,Fresh,Drink,Veg,Sunny,120,13,0,0,1,12
Wednesday,Evening,Veg_Rice,Fresh,Meal,Veg,Sunny,420,27,0,0,0,28
Tuesday,Evening,Juice,Fresh,Drink,Veg,Rainy,120,14,0,0,0,16
Monday,Lunch,Chicken_Rice,Fresh,Meal,NonVeg,Sunny,350,6,0,0,0,6
Friday,Lunch,Juice,Fresh,Drink,Veg,Sunny,120,16,1,0,0,16
Thursday,Evening,Chocolate,Packed,Dessert,Veg,Sunny,200,9,0,0,0,10
Tuesday,Lunch,Rice,Fresh,Meal,Veg,Cloudy,300,24,0,0,0,23
Tuesday,Evening,Parotta,Fresh,Meal,NonVeg,Cloudy,400,24,0,0,1,22
Saturday,Lunch,Chicken_Rice,Fresh,Meal,NonVeg,Sunny,350,6,0,1,0,6
Friday,Evening,Ice_Cream,Fresh,Dessert,Veg,Sunny,180,11,1,0,0,13
Tuesday,Lunch,Chips,Packed,Snack,Veg,Sunny,150,30,0,0,0,32
Thursday,Evening,Samosa,Fresh,Snack,Veg,Rainy,280,21,0,0,0,24
Monday,Lunch,Parotta,Fresh,Meal,NonVeg,Rainy,400,7,0,0,0,6
Thursday,Evening,Rice,Fresh,Meal,Veg,Sunny,300,9,0,0,0,9
Saturday,Morning,Biscuits,Packed,Snack,Veg,Cloudy,100,6,0,1,1,6
Wednesday,Lunch,Samosa,Fresh,Snack,Veg,Cloudy,280,16,0,0,1,15
Tuesday,Evening,Veg_Rice,Fresh,Meal,Veg,Rainy,420,12,0,0,0,11
Tuesday,Morning,Juice,Fresh,Drink,Veg,Cloudy,120,15,0,0,0,13
Tuesday,Morning,SoftDrink,Packed,Drink,Veg,Rainy,180,23,0,0,0,22
Sunday,Lunch,Rice,Fresh,Meal,Veg,Rainy,300,7,0,1,0,7
Tuesday,Evening,Chocolate,Packed,Dessert,Veg,Sunny,200,28,0,0,0,29
Friday,Lunch,Juice,Fresh,Drink,Veg,Cloudy,120,5,1,0,1,5
Monday,Morning,Veg_Rice,Fresh,Meal,Veg,Sunny,420,29,0,0,0,28
Saturday,Evening,Parotta,Fresh,Meal,NonVeg,Sunny,400,8,0,1,0,8
Saturday,Morning,Rice,Fresh,Meal,Veg,Rainy,300,24,0,1,1,27
Friday,Morning,Samosa,Fresh,Snack,Veg,Sunny,280,6,1,0,0,5
Tuesday,Morning,Veg_Rice,Fresh,Meal,Veg,Sunny,420,16,0,0,0,16
Wednesday,Evening,Juice,Fresh,Drink,Veg,Cloudy,120,23,0,0,0,21
Wednesday,Lunch,Idly,Fresh,Meal,Veg,Rainy,310,6,0,0,1,6
Sunday,Morning,Idly,Fresh,Meal,Veg,Sunny,310,16,0,1,0,15
Sunday,Evening,Idly,Fresh,Meal,Veg,Sunny,310,20,0,1,0,18
Tuesday,Morning,Biscuits,Packed,Snack,Veg,Sunny,100,7,0,0,1,6
Thursday,Lunch,Rice,Fresh,Meal,Veg,Sunny,300,15,0,0,0,16
Monday,Morning,Veg_Rice,Fresh,Meal,Veg,Rainy,420,20,0,0,0,19
Tuesday,Evening,Ice_Cream,Fresh,Dessert,Veg,Sunny,180,10,0,0,1,11
Monday,Evening,Idly,Fresh,Meal,Veg,Sunny,310,18,0,0,0,19
Wednesday,Evening,Chocolate,Packed,Dessert,Veg,Rainy,200,21,0,0,0,23
Friday,Lunch,Biscuits,Packed,Snack,Veg,Rainy,100,29,1,0,0,27
Saturday,Evening,Cake_Piece,Packed,Dessert,Veg,Rainy,220,27,0,1,0,26
Tuesday,Morning,Chicken_Rice,Fresh,Meal,NonVeg,Sunny,350,12,0,0,0,12
Wednesday,Morning,Idly,Fresh,Meal,Veg,Cloudy,310,25,0,0,0,23
Wednesday,Lunch,Chicken_Rice,Fresh,Meal,NonVeg,Cloudy,350,8,0,0,0,8
Friday,Lunch,Chocolate,Packed,Dessert,Veg,Rainy,200,29,1,0,0,29
Thursday,Morning,SoftDrink,Packed,Drink,Veg,Sunny,180,12,0,0,0,14
Friday,Lunch,Chips,Packed,Snack,Veg,Cloudy,150,8,1,0,1,7
Thursday,Morning,Tea,Fresh,Drink,Veg,Sunny,50,15,0,0,0,14
Monday,Evening,Chicken_Rice,Fresh,Meal,NonVeg,Cloudy,350,19,0,0,0,18
Sunday,Evening,Samosa,Fresh,Snack,Veg,Sunny,280,7,0,1,0,7
Saturday,Lunch,Cake_Piece,Packed,Dessert,Veg,Cloudy,220,29,0,1,0,34
Friday,Evening,Chocolate,Packed,Dessert,Veg,Cloudy,200,12,1,0,0,12
Saturday,Lunch,Juice,Fresh,Drink,Veg,Cloudy,120,22,0,1,0,24
Wednesday,Lunch,Tea,Fresh,Drink,Veg,Sunny,50,13,0,0,0,14
Thursday,Evening,Rice,Fresh,Meal,Veg,Sunny,300,22,0,0,0,24
Thursday,Morning,Cake_Piece,Packed,Dessert,Veg,Sunny,220,18,0,0,0,17
Tuesday,Morning,Juice,Fresh,Drink,Veg,Cloudy,120,8,0,0,0,8
Sunday,Lunch,Samosa,Fresh,Snack,Veg,Sunny,280,26,0,1,1,25
Saturday,Morning,Tea,Fresh,Drink,Veg,Cloudy,50,5,0,1,1,4
Tuesday,Lunch,Chicken_Rice,Fresh,Meal,NonVeg,Cloudy,350,23,0,0,0,23
Friday,Morning,Tea,Fresh,Drink,Veg,Cloudy,50,25,1,0,0,24
Saturday,Lunch,Samosa,Fresh,Snack,Veg,Rainy,280,17,0,1,1,16
Sunday,Morning,Samosa,Fresh,Snack,Veg,Rainy,280,10,0,1,0,11
Wednesday,Morning,Juice,Fresh,Drink,Veg,Cloudy,120,19,0,0,0,20
Wednesday,Morning,Biscuits,Packed,Snack,Veg,Rainy,100,26,0,0,1,24
Friday,Lunch,Samosa,Fresh,Snack,Veg,Cloudy,280,22,1,0,1,21
Friday,Morning,Chicken_Rice,Fresh,Meal,NonVeg,Cloudy,350,23,1,0,1,21
Monday,Evening,SoftDrink,Packed,Drink,Veg,Cloudy,180,17,0,0,1,18
Wednesday,Lunch,Biscuits,Packed,Snack,Veg,Sunny,100,28,0,0,1,32
Thursday,Evening,Ice_Cream,Fresh,Dessert,Veg,Cloudy,180,24,0,0,1,25
Sunday,Lunch,SoftDrink,Packed,Drink,Veg,Sunny,180,12,0,1,0,12
Thursday,Morning,Chips,Packed,Snack,Veg,Rainy,150,26,0,0,0,25
Saturday,Lunch,Rice,Fresh,Meal,Veg,Sunny,300,30,0,1,0,34
Friday,Lunch,SoftDrink,Packed,Drink,Veg,Cloudy,180,18,1,0,0,18
Monday,Evening,Parotta,Fresh,Meal,NonVeg,Cloudy,400,23,0,0,1,25
Tuesday,Lunch,Biscuits,Packed,Snack,Veg,Cloudy,100,13,0,0,0,14
Monday,Evening,Idly,Fresh,Meal,Veg,Sunny,310,12,0,0,1,11
Monday,Morning,Chicken_Rice,Fresh,Meal,NonVeg,Cloudy,350,17,0,0,1,17
Tuesday,Evening,Veg_Rice,Fresh,Meal,Veg,Sunny,420,5,0,0,1,4
Sunday,Lunch,Veg_Rice,Fresh,Meal,Veg,Cloudy,420,8,0,1,0,9
Tuesday,Lunch,Chips,Packed,Snack,Veg,Rainy,150,22,0,0,1,24
Tuesday,Evening,Veg_Rice,Fresh,Meal,Veg,Sunny,420,18,0,0,0,21
Thursday,Morning,Biscuits,Packed,Snack,Veg,Sunny,100,16,0,0,0,17
Saturday,Evening,Ice_Cream,Fresh,Dessert,Veg,Cloudy,180,26,0,1,0,27
Saturday,Lunch,Cake_Piece,Packed,Dessert,Veg,Cloudy,220,14,0,1,0,14
Thursday,Morning,Samosa,Fresh,Snack,Veg,Cloudy,280,22,0,0,0,25
Tuesday,Lunch,Rice,Fresh,Meal,Veg,Cloudy,300,24,0,0,0,28
Monday,Evening,Chips,Packed,Snack,Veg,Rainy,150,30,0,0,0,28
Tuesday,Morning,Idly,Fresh,Meal,Veg,Sunny,310,28,0,0,1,33
Wednesday,Lunch,Samosa,Fresh,Snack,Veg,Rainy,280,9,0,0,1,10
Friday,Morning,Tea,Fresh,Drink,Veg,Cloudy,50,19,1,0,0,21
Wednesday,Lunch,Rice,Fresh,Meal,Veg,Sunny,300,20,0,0,0,23
Friday,Lunch,Chicken_Rice,Fresh,Meal,NonVeg,Sunny,350,27,1,0,0,26
Saturday,Morning,Chicken_Rice,Fresh,Meal,NonVeg,Rainy,350,15,0,1,0,14
Thursday,Evening,SoftDrink,Packed,Drink,Veg,Sunny,180,25,0,0,1,24
Wednesday,Evening,Chips,Packed,Snack,Veg,Cloudy,150,5,0,0,0,5
Wednesday,Evening,Tea,Fresh,Drink,Veg,Rainy,50,25,0,0,0,29
Monday,Lunch,Chocolate,Packed,Dessert,Veg,Rainy,200,9,0,0,0,9
Sunday,Morning,Ice_Cream,Fresh,Dessert,Veg,Cloudy,180,19,0,1,0,22
Saturday,Lunch,Tea,Fresh,Drink,Veg,Cloudy,50,21,0,1,0,22
Monday,Evening,Rice,Fresh,Meal,Veg,Sunny,300,15,0,0,0,17
Friday,Morning,Cake_Piece,Packed,Dessert,Veg,Cloudy,220,21,1,0,0,23
Monday,Morning,SoftDrink,Packed,Drink,Veg,Sunny,180,20,0,0,0,18
Tuesday,Evening,Idly,Fresh,Meal,Veg,Cloudy,310,20,0,0,0,21
Sunday,Evening,Chocolate,Packed,Dessert,Veg,Cloudy,200,27,0,1,1,30
Thursday,Morning,Rice,Fresh,Meal,Veg,Cloudy,300,22,0,0,0,25
Thursday,Evening,Cake_Piece,Packed,Dessert,Veg,Rainy,220,28,0,0,1,26
Saturday,Morning,SoftDrink,Packed,Drink,Veg,Sunny,180,13,0,1,0,14
Friday,Lunch,Chicken_Rice,Fresh,Meal,NonVeg,Cloudy,350,29,1,0,1,26
Tuesday,Morning,Biscuits,Packed,Snack,Veg,Rainy,100,27,0,0,0,29
Tuesday,Morning,Biscuits,Packed,Snack,Veg,Rainy,100,18,0,0,0,18
Thursday,Evening,Chocolate,Packed,Dessert,Veg,Rainy,200,11,0,0,0,10
Friday,Lunch,Parotta,Fresh,Meal,NonVeg,Cloudy,400,30,1,0,0,27
Monday,Morning,Idly,Fresh,Meal,Veg,Sunny,310,14,0,0,0,15
Sunday,Morning,Chicken_Rice,Fresh,Meal,NonVeg,Cloudy,350,18,0,1,0,16
Friday,Lunch,Juice,Fresh,Drink,Veg,Rainy,120,12,1,0,1,13
Tuesday,Evening,Chips,Packed,Snack,Veg,Sunny,150,5,0,0,0,5
Sunday,Morning,Biscuits,Packed,Snack,Veg,Rainy,100,17,0,1,0,18
Saturday,Evening,Chips,Packed,Snack,Veg,Rainy,150,12,0,1,1,14
Tuesday,Lunch,Chocolate,Packed,Dessert,Veg,Rainy,200,28,0,0,1,26
Monday,Morning,Parotta,Fresh,Meal,NonVeg,Cloudy,400,15,0,0,0,14
Wednesday,Lunch,Samosa,Fresh,Snack,Veg,Rainy,280,5,0,0,0,4
Saturday,Lunch,Parotta,Fresh,Meal,NonVeg,Rainy,400,14,0,1,0,16
Wednesday,Lunch,Samosa,Fresh,Snack,Veg,Rainy,280,7,0,0,0,6
Sunday,Morning,Tea,Fresh,Drink,Veg,Cloudy,50,18,0,1,0,19
Monday,Evening,Idly,Fresh,Meal,Veg,Cloudy,310,12,0,0,1,13
Tuesday,Morning,Rice,Fresh,Meal,Veg,Sunny,300,5,0,0,0,5
Tuesday,Morning,Chips,Packed,Snack,Veg,Cloudy,150,6,0,0,0,7
Monday,Lunch,Parotta,Fresh,Meal,NonVeg,Cloudy,400,24,0,0,0,23
Saturday,Morning,Chocolate,Packed,Dessert,Veg,Rainy,200,5,0,1,0,5
Sunday,Lunch,Cake_Piece,Packed,Dessert,Veg,Cloudy,220,11,0,1,0,10
Thursday,Lunch,Veg_Rice,Fresh,Meal,Veg,Cloudy,420,17,0,0,0,15
Tuesday,Morning,SoftDrink,Packed,Drink,Veg,Cloudy,180,30,0,0,0,33
Thursday,Evening,Rice,Fresh,Meal,Veg,Sunny,300,5,0,0,0,4
Sunday,Lunch,Juice,Fresh,Drink,Veg,Cloudy,120,25,0,1,0,28
Wednesday,Lunch,Veg_Rice,Fresh,Meal,Veg,Sunny,420,13,0,0,0,14
Monday,Lunch,Rice,Fresh,Meal,Veg,Rainy,300,12,0,0,0,12
Friday,Lunch,Biscuits,Packed,Snack,Veg,Sunny,100,19,1,0,0,22
Monday,Morning,Tea,Fresh,Drink,Veg,Rainy,50,12,0,0,0,13
Thursday,Evening,Idly,Fresh,Meal,Veg,Rainy,310,23,0,0,0,25
Tuesday,Lunch,Juice,Fresh,Drink,Veg,Rainy,120,14,0,0,0,13
Thursday,Evening,Ice_Cream,Fresh,Dessert,Veg,Rainy,180,6,0,0,0,5
Saturday,Morning,Juice,Fresh,Drink,Veg,Sunny,120,10,0,1,1,9
Thursday,Lunch,Biscuits,Packed,Snack,Veg,Cloudy,100,10,0,0,1,10
Thursday,Lunch,Biscuits,Packed,Snack,Veg,Sunny,100,26,0,0,0,24
Tuesday,Evening,Chips,Packed,Snack,Veg,Rainy,150,19,0,0,0,18
Thursday,Evening,Biscuits,Packed,Snack,Veg,Rainy,100,30,0,0,0,27
Friday,Lunch,Tea,Fresh,Drink,Veg,Rainy,50,8,1,0,0,8
Saturday,Evening,Samosa,Fresh,Snack,Veg,Rainy,280,16,0,1,0,15
Monday,Morning,Chips,Packed,Snack,Veg,Rainy,150,26,0,0,0,25
Saturday,Evening,Rice,Fresh,Meal,Veg,Rainy,300,28,0,1,1,33
Sunday,Morning,Tea,Fresh,Drink,Veg,Sunny,50,11,0,1,0,9
Sunday,Evening,Juice,Fresh,Drink,Veg,Sunny,120,6,0,1,0,6
Thursday,Lunch,Chicken_Rice,Fresh,Meal,NonVeg,Sunny,350,24,0,0,0,23
Tuesday,Evening,Chocolate,Packed,Dessert,Veg,Sunny,200,20,0,0,0,22
Tuesday,Lunch,Biscuits,Packed,Snack,Veg,Sunny,100,9,0,0,0,8
Thursday,Lunch,SoftDrink,Packed,Drink,Veg,Cloudy,180,8,0,0,0,9
Tuesday,Morning,Biscuits,Packed,Snack,Veg,Rainy,100,18,0,0,0,17
Friday,Lunch,Chocolate,Packed,Dessert,Veg,Cloudy,200,19,1,0,1,21
Friday,Evening,Chocolate,Packed,Dessert,Veg,Sunny,200,7,1,0,0,7
Thursday,Morning,Veg_Rice,Fresh,Meal,Veg,Cloudy,420,14,0,0,0,13
Friday,Lunch,Rice,Fresh,Meal,Veg,Sunny,300,23,1,0,1,21
Thursday,Morning,Chips,Packed,Snack,Veg,Sunny,150,8,0,0,1,7
Friday,Morning,Chicken_Rice,Fresh,Meal,NonVeg,Rainy,350,10,1,0,0,9
Friday,Evening,SoftDrink,Packed,Drink,Veg,Cloudy,180,11,1,0,0,12
Thursday,Lunch,Samosa,Fresh,Snack,Veg,Cloudy,280,10,0,0,0,10
Friday,Evening,Cake_Piece,Packed,Dessert,Veg,Rainy,220,28,1,0,0,28
Tuesday,Lunch,Parotta,Fresh,Meal,NonVeg,Cloudy,400,11,0,0,1,11
Monday,Evening,Biscuits,Packed,Snack,Veg,Sunny,100,19,0,0,0,18
Thursday,Lunch,Chocolate,Packed,Dessert,Veg,Rainy,200,21,0,0,0,23
Monday,Evening,Biscuits,Packed,Snack,Veg,Cloudy,100,27,0,0,0,32
Wednesday,Morning,Tea,Fresh,Drink,Veg,Cloudy,50,28,0,0,1,26
Friday,Lunch,Samosa,Fresh,Snack,Veg,Rainy,280,5,1,0,0,5
Monday,Morning,Tea,Fresh,Drink,Veg,Rainy,50,11,0,0,0,11
Friday,Lunch,Veg_Rice,Fresh,Meal,Veg,Rainy,420,7,1,0,0,6
Monday,Morning,Tea,Fresh,Drink,Veg,Cloudy,50,25,0,0,1,28
Wednesday,Evening,Rice,Fresh,Meal,Veg,Sunny,300,20,0,0,0,19
Sunday,Evening,Idly,Fresh,Meal,Veg,Sunny,310,20,0,1,0,22
Tuesday,Lunch,Tea,Fresh,Drink,Veg,Rainy,50,30,0,0,0,33
Sunday,Morning,Idly,Fresh,Meal,Veg,Cloudy,310,19,0,1,0,18
Monday,Lunch,Idly,Fresh,Meal,Veg,Sunny,310,22,0,0,0,24
Tuesday,Morning,Ice_Cream,Fresh,Dessert,Veg,Cloudy,180,14,0,0,0,16
Monday,Lunch,Chicken_Rice,Fresh,Meal,NonVeg,Sunny,350,7,0,0,0,6
Saturday,Evening,Chips,Packed,Snack,Veg,Rainy,150,25,0,1,1,27
Friday,Evening,Chocolate,Packed,Dessert,Veg,Rainy,200,25,1,0,0,23
Friday,Evening,Cake_Piece,Packed,Dessert,Veg,Cloudy,220,7,1,0,0,7
Friday,Lunch,Rice,Fresh,Meal,Veg,Cloudy,300,25,1,0,0,25
Tuesday,Lunch,Chips,Packed,Snack,Veg,Rainy,150,10,0,0,0,11
Monday,Evening,Ice_Cream,Fresh,Dessert,Veg,Rainy,180,13,0,0,0,13
Tuesday,Lunch,Tea,Fresh,Drink,Veg,Sunny,50,15,0,0,0,15
Tuesday,Morning,Cake_Piece,Packed,Dessert,Veg,Cloudy,220,15,0,0,0,16
Friday,Lunch,Chicken_Rice,Fresh,Meal,NonVeg,Cloudy,350,23,1,0,0,25
Tuesday,Morning,Juice,Fresh,Drink,Veg,Sunny,120,24,0,0,1,26
Monday,Evening,Chicken_Rice,Fresh,Meal,NonVeg,Sunny,350,8,0,0,0,7
Monday,Morning,Ice_Cream,Fresh,Dessert,Veg,Sunny,180,19,0,0,0,19
Wednesday,Evening,Parotta,Fresh,Meal,NonVeg,Sunny,400,24,0,0,0,27
Saturday,Evening,SoftDrink,Packed,Drink,Veg,Sunny,180,25,0,1,0,29
Saturday,Morning,Ice_Cream,Fresh,Dessert,Veg,Rainy,180,19,0,1,0,20
Wednesday,Evening,Juice,Fresh,Drink,Veg,Cloudy,120,30,0,0,0,34
Thursday,Morning,Chocolate,Packed,Dessert,Veg,Rainy,200,24,0,0,0,24
Saturday,Evening,Parotta,Fresh,Meal,NonVeg,Sunny,400,23,0,1,0,23
Wednesday,Morning,Veg_Rice,Fresh,Meal,Veg,Cloudy,420,11,0,0,0,12
Saturday,Evening,SoftDrink,Packed,Drink,Veg,Sunny,180,14,0,1,0,15
Thursday,Lunch,Idly,Fresh,Meal,Veg,Cloudy,310,23,0,0,0,26
Thursday,Morning,Veg_Rice,Fresh,Meal,Veg,Sunny,420,21,0,0,0,24
Wednesday,Lunch,Rice,Fresh,Meal,Veg,Rainy,300,22,0,0,0,20
Monday,Lunch,Tea,Fresh,Drink,Veg,Rainy,50,21,0,0,0,21
Sunday,Lunch,Cake_Piece,Packed,Dessert,Veg,Sunny,220,30,0,1,1,35
Friday,Evening,Chips,Packed,Snack,Veg,Cloudy,150,13,1,0,0,11
Wednesday,Evening,Ice_Cream,Fresh,Dessert,Veg,Rainy,180,7,0,0,0,6
Thursday,Lunch,Rice,Fresh,Meal,Veg,Rainy,300,12,0,0,0,13
Tuesday,Lunch,Cake_Piece,Packed,Dessert,Veg,Rainy,220,30,0,0,0,33
Monday,Morning,Rice,Fresh,Meal,Veg,Rainy,300,23,0,0,0,20
Sunday,Lunch,Samosa,Fresh,Snack,Veg,Sunny,280,5,0,1,1,5
Saturday,Lunch,Veg_Rice,Fresh,Meal,Veg,Rainy,420,25,0,1,0,22
Sunday,Morning,Juice,Fresh,Drink,Veg,Sunny,120,24,0,1,1,21
Wednesday,Lunch,Parotta,Fresh,Meal,NonVeg,Rainy,400,10,0,0,0,10
Wednesday,Evening,Tea,Fresh,Drink,Veg,Sunny,50,21,0,0,0,23
Thursday,Morning,Juice,Fresh,Drink,Veg,Sunny,120,28,0,0,0,26
Monday,Morning,Samosa,Fresh,Snack,Veg,Cloudy,280,9,0,0,0,10
Tuesday,Evening,Tea,Fresh,Drink,Veg,Sunny,50,29,0,0,1,34
Friday,Evening,Biscuits,Packed,Snack,Veg,Sunny,100,24,1,0,0,25
Thursday,Evening,Samosa,Fresh,Snack,Veg,Sunny,280,17,0,0,0,17
Saturday,Morning,Tea,Fresh,Drink,Veg,Sunny,50,26,0,1,0,29
Thursday,Lunch,Chicken_Rice,Fresh,Meal,NonVeg,Rainy,350,7,0,0,0,6
Monday,Morning,Chocolate,Packed,Dessert,Veg,Cloudy,200,17,0,0,0,18
Friday,Morning,SoftDrink,Packed,Drink,Veg,Rainy,180,29,1,0,0,28
Friday,Evening,Idly,Fresh,Meal,Veg,Cloudy,310,26,1,0,0,31
Monday,Lunch,Veg_Rice,Fresh,Meal,Veg,Cloudy,420,9,0,0,0,10
Sunday,Lunch,SoftDrink,Packed,Drink,Veg,Sunny,180,26,0,1,0,24
Tuesday,Lunch,Biscuits,Packed,Snack,Veg,Sunny,100,24,0,0,1,24
Wednesday,Evening,Rice,Fresh,Meal,Veg,Rainy,300,24,0,0,0,22
Tuesday,Evening,Samosa,Fresh,Snack,Veg,Cloudy,280,24,0,0,0,26
Sunday,Evening,Chicken_Rice,Fresh,Meal,NonVeg,Cloudy,350,20,0,1,0,22
Monday,Lunch,SoftDrink,Packed,Drink,Veg,Rainy,180,5,0,0,0,5
Friday,Morning,SoftDrink,Packed,Drink,Veg,Sunny,180,10,1,0,0,10
Wednesday,Evening,Idly,Fresh,Meal,Veg,Cloudy,310,25,0,0,0,26
Thursday,Lunch,Chicken_Rice,Fresh,Meal,NonVeg,Rainy,350,9,0,0,0,9
Friday,Lunch,Juice,Fresh,Drink,Veg,Rainy,120,5,1,0,0,5
Sunday,Morning,Cake_Piece,Packed,Dessert,Veg,Rainy,220,20,0,1,0,18
Thursday,Evening,Juice,Fresh,Drink,Veg,Sunny,120,15,0,0,0,16
Tuesday,Morning,Ice_Cream,Fresh,Dessert,Veg,Rainy,180,6,0,0,1,5
Saturday,Evening,Chips,Packed,Snack,Veg,Cloudy,150,10,0,1,0,11
Tuesday,Morning,Chicken_Rice,Fresh,Meal,NonVeg,Rainy,350,14,0,0,0,13
Tuesday,Evening,Juice,Fresh,Drink,Veg,Cloudy,120,5,0,0,0,5
Saturday,Evening,Chocolate,Packed,Dessert,Veg,Rainy,200,10,0,1,0,9
Tuesday,Morning,Parotta,Fresh,Meal,NonVeg,Rainy,400,23,0,0,1,24
Friday,Evening,Juice,Fresh,Drink,Veg,Sunny,120,14,1,0,0,15
Tuesday,Evening,Rice,Fresh,Meal,Veg,Sunny,300,28,0,0,0,26
Friday,Morning,SoftDrink,Packed,Drink,Veg,Sunny,180,24,1,0,0,27
Thursday,Morning,Juice,Fresh,Drink,Veg,Sunny,120,23,0,0,0,25
Sunday,Lunch,Parotta,Fresh,Meal,NonVeg,Sunny,400,20,0,1,0,19
Friday,Evening,Juice,Fresh,Drink,Veg,Cloudy,120,26,1,0,0,28
Wednesday,Lunch,Biscuits,Packed,Snack,Veg,Sunny,100,11,0,0,0,10
Saturday,Morning,Tea,Fresh,Drink,Veg,Cloudy,50,29,0,1,0,32
Monday,Evening,Chicken_Rice,Fresh,Meal,NonVeg,Cloudy,350,30,0,0,0,31
Saturday,Lunch,Samosa,Fresh,Snack,Veg,Rainy,280,26,0,1,0,25
Thursday,Morning,Samosa,Fresh,Snack,Veg,Rainy,280,30,0,0,0,32
Sunday,Evening,SoftDrink,Packed,Drink,Veg,Rainy,180,27,0,1,0,27
Saturday,Lunch,Parotta,Fresh,Meal,NonVeg,Rainy,400,24,0,1,0,26
Tuesday,Lunch,Tea,Fresh,Drink,Veg,Sunny,50,26,0,0,0,26
Thursday,Morning,Tea,Fresh,Drink,Veg,Cloudy,50,17,0,0,1,19
Thursday,Lunch,Chocolate,Packed,Dessert,Veg,Sunny,200,12,0,0,1,12
Sunday,Morning,Juice,Fresh,Drink,Veg,Rainy,120,10,0,1,0,9
Monday,Lunch,Chocolate,Packed,Dessert,Veg,Cloudy,200,17,0,0,0,19
Wednesday,Evening,Juice,Fresh,Drink,Veg,Rainy,120,12,0,0,0,12
Thursday,Lunch,Chips,Packed,Snack,Veg,Cloudy,150,18,0,0,0,20
Monday,Morning,SoftDrink,Packed,Drink,Veg,Sunny,180,27,0,0,0,24
Tuesday,Lunch,Idly,Fresh,Meal,Veg,Sunny,310,20,0,0,0,18
Saturday,Evening,Chips,Packed,Snack,Veg,Sunny,150,29,0,1,1,34
Tuesday,Evening,Cake_Piece,Packed,Dessert,Veg,Sunny,220,27,0,0,0,27
Monday,Lunch,Cake_Piece,Packed,Dessert,Veg,Cloudy,220,14,0,0,0,13
Thursday,Evening,Parotta,Fresh,Meal,NonVeg,Cloudy,400,19,0,0,1,17
Wednesday,Lunch,Chocolate,Packed,Dessert,Veg,Rainy,200,21,0,0,0,23
Thursday,Evening,Cake_Piece,Packed,Dessert,Veg,Rainy,220,23,0,0,0,25
Saturday,Morning,Chocolate,Packed,Dessert,Veg,Rainy,200,28,0,1,0,27
Saturday,Evening,Tea,Fresh,Drink,Veg,Cloudy,50,16,0,1,0,15
Friday,Lunch,Chicken_Rice,Fresh,Meal,NonVeg,Cloudy,350,11,1,0,0,13
Friday,Evening,Ice_Cream,Fresh,Dessert,Veg,Rainy,180,10,1,0,1,9
Thursday,Evening,Chicken_Rice,Fresh,Meal,NonVeg,Rainy,350,12,0,0,1,13
Sunday,Morning,Rice,Fresh,Meal,Veg,Cloudy,300,15,0,1,0,16
Wednesday,Lunch,Biscuits,Packed,Snack,Veg,Cloudy,100,28,0,0,0,28
Wednesday,Evening,Biscuits,Packed,Snack,Veg,Rainy,100,28,0,0,0,29
Saturday,Morning,Tea,Fresh,Drink,Veg,Rainy,50,27,0,1,1,31
Wednesday,Morning,Tea,Fresh,Drink,Veg,Rainy,50,26,0,0,0,24
Sunday,Morning,Chips,Packed,Snack,Veg,Sunny,150,13,0,1,0,14
Monday,Morning,Biscuits,Packed,Snack,Veg,Sunny,100,24,0,0,0,27
Thursday,Lunch,Samosa,Fresh,Snack,Veg,Cloudy,280,5,0,0,0,5
Wednesday,Morning,Idly,Fresh,Meal,Veg,Sunny,310,20,0,0,0,22
Saturday,Lunch,Cake_Piece,Packed,Dessert,Veg,Sunny,220,19,0,1,1,21
